state	county_name	lat	lon	county_fips
ME	Washington County	44.967009	-67.609354	23029
ME	York County	43.426019	-70.668425	23031
MD	Allegany County	39.612313	-78.703104	24001
MD	Anne Arundel County	38.991617	-76.560894	24003
MD	Baltimore County	39.443167	-76.616569	24005
MD	Calvert County	38.522719	-76.529762	24009
MD	Caroline County	38.871531	-75.831662	24011
MD	Carroll County	39.563328	-77.01533	24013
MD	Cecil County	39.562354	-75.941585	24015
MD	Charles County	38.472853	-77.015427	24017
MD	Dorchester County	38.429196	-76.047433	24019
MD	Frederick County	39.470177	-77.397636	24021
MD	Garrett County	39.547299	-79.274619	24023
MD	Harford County	39.537429	-76.299789	24025
MD	Howard County	39.252264	-76.924406	24027
MD	Kent County	39.241279	-76.125987	24029
MD	Montgomery County	39.137381	-77.203063	24031
MD	Prince George's County	38.829278	-76.848188	24033
MD	Queen Anne's County	39.040693	-76.082405	24035
MD	St. Mary's County	38.223077	-76.534487	24037
MD	Somerset County	38.07445	-75.853323	24039
MD	Talbot County	38.748349	-76.178476	24041
MD	Washington County	39.603621	-77.814671	24043
MD	Wicomico County	38.367368	-75.632084	24045
MD	Worcester County	38.222133	-75.309931	24047
MD	Baltimore city	39.300032	-76.610476	24510
MA	Barnstable County	41.706123	-70.164823	25001
MA	Berkshire County	42.371493	-73.217928	25003
MA	Bristol County	41.748588	-71.088894	25005
MA	Dukes County	41.38097	-70.701499	25007
MA	Essex County	42.642708	-70.864909	25009
MA	Franklin County	42.584504	-72.591792	25011
MA	Hampden County	42.136198	-72.635648	25013
MA	Hampshire County	42.339459	-72.663694	25015
MA	Middlesex County	42.481718	-71.394916	25017
MA	Nantucket County	41.293392	-70.102164	25019
MA	Norfolk County	42.171738	-71.18111	25021
MA	Plymouth County	41.987196	-70.741942	25023
MA	Suffolk County	42.338551	-71.018253	25025
MA	Worcester County	42.311693	-71.940282	25027
MI	Alcona County	44.657509	-83.29458	26001
MI	Alger County	46.521736	-86.657119	26003
MI	Allegan County	42.421251	-86.261403	26005
MI	Alpena County	44.894954	-83.426574	26007
MI	Antrim County	45.005455	-85.175639	26009
MI	Arenac County	44.036833	-83.740675	26011
MI	Baraga County	46.695859	-88.36181	26013
MI	Barry County	42.582811	-85.31455	26015
MI	Bay County	43.699711	-83.978701	26017
MI	Benzie County	44.636844	-86.231999	26019
MI	Berrien County	41.791382	-86.742543	26021
MI	Branch County	41.918455	-85.066885	26023
MI	Calhoun County	42.24299	-85.012385	26025
MI	Cass County	41.917243	-86.000142	26027
MI	Charlevoix County	45.618554	-85.543684	26029
MI	Cheboygan County	45.476022	-84.495431	26031
MI	Chippewa County	46.321819	-84.52063	26033
MI	Clare County	43.991137	-84.838325	26035
MI	Clinton County	42.950455	-84.591695	26037
MI	Crawford County	44.680175	-84.611343	26039
MI	Delta County	45.805229	-86.901938	26041
MI	Dickinson County	46.012833	-87.866139	26043
MI	Eaton County	42.58953	-84.84645	26045
MI	Emmet County	45.590094	-84.986822	26047
MI	Genesee County	43.021077	-83.706372	26049
MI	Gladwin County	43.98975	-84.389816	26051
MI	Gogebic County	46.488054	-89.788314	26053
MI	Grand Traverse County	44.718688	-85.553848	26055
MI	Gratiot County	43.292326	-84.60469	26057
MI	Hillsdale County	41.927461	-84.637479	26059
MI	Houghton County	46.998427	-88.651903	26061
MI	Huron County	43.907616	-82.857045	26063
MI	Ingham County	42.603534	-84.373811	26065
MI	Ionia County	42.94465	-85.073766	26067
MI	Iosco County	44.386912	-83.380141	26069
MI	Iron County	46.170254	-88.540526	26071
MI	Isabella County	43.645233	-84.839424	26073
MI	Jackson County	42.248474	-84.420868	26075
MI	Kalamazoo County	42.246266	-85.532854	26077
MI	Kalkaska County	44.678881	-85.088992	26079
MI	Kent County	43.032497	-85.547446	26081
MI	Keweenaw County	47.367297	-88.351332	26083
MI	Lake County	43.995187	-85.8114	26085
MI	Lapeer County	43.088633	-83.224325	26087
MI	Leelanau County	45.146182	-86.051574	26089
MI	Lenawee County	41.896022	-84.074356	26091
MI	Livingston County	42.602532	-83.911718	26093
MI	Luce County	46.510988	-85.517552	26095
MI	Mackinac County	46.167868	-85.303762	26097
MI	Macomb County	42.671553	-82.911456	26099
MI	Manistee County	44.245268	-86.327537	26101
MI	Marquette County	46.656596	-87.584028	26103
MI	Mason County	43.957196	-86.442937	26105
MI	Mecosta County	43.635295	-85.332751	26107
MI	Menominee County	45.535568	-87.501457	26109
MI	Midland County	43.648203	-84.379414	26111
MI	Missaukee County	44.325424	-85.085471	26113
MI	Monroe County	41.916097	-83.487106	26115
MI	Montcalm County	43.312782	-85.149468	26117
MI	Montmorency County	45.024134	-84.130107	26119
MI	Muskegon County	43.428739	-86.420908	26121
MI	Newaygo County	43.562712	-85.791372	26123
MI	Oakland County	42.660452	-83.38421	26125
MI	Oceana County	43.603954	-86.467177	26127
MI	Ogemaw County	44.33328	-84.128073	26129
MI	Ontonagon County	46.835203	-89.276943	26131
MI	Osceola County	43.997552	-85.322283	26133
MI	Oscoda County	44.687257	-84.126905	26135
MI	Otsego County	45.021787	-84.576603	26137
MI	Ottawa County	43.054969	-86.219349	26139
MI	Presque Isle County	45.252397	-83.432283	26141
MI	Roscommon County	44.339517	-84.611271	26143
MI	Saginaw County	43.328267	-84.05541	26145
MI	St. Clair County	42.928803	-82.668913	26147
MI	St. Joseph County	41.911488	-85.52287	26149
MI	Sanilac County	43.449155	-82.642815	26151
MI	Schoolcraft County	46.021122	-86.197029	26153
MI	Shiawassee County	42.951545	-84.146352	26155
MI	Tuscola County	43.487902	-83.436618	26157
MI	Van Buren County	42.28215	-86.306076	26159
MI	Washtenaw County	42.252217	-83.843423	26161
MI	Wayne County	42.284664	-83.261953	26163
MI	Wexford County	44.331375	-85.570046	26165
MN	Aitkin County	46.602409	-93.419694	27001
MN	Anoka County	45.27411	-93.242723	27003
MN	Becker County	46.937629	-95.741757	27005
MN	Beltrami County	47.879508	-95.00505	27007
MN	Benton County	45.701225	-94.00144	27009
MN	Big Stone County	45.419925	-96.402226	27011
MN	Blue Earth County	44.03371	-94.064012	27013
MN	Brown County	44.246541	-94.733647	27015
MN	Carlton County	46.603818	-92.671044	27017
MN	Carver County	44.82132	-93.800091	27019
MN	Cass County	46.951745	-94.333705	27021
MN	Chippewa County	45.028625	-95.564108	27023
MN	Chisago County	45.505444	-92.903849	27025
MN	Clay County	46.898377	-96.494901	27027
MN	Clearwater County	47.575873	-95.371117	27029
MN	Cook County	47.758556	-90.344319	27031
MN	Cottonwood County	44.010639	-95.183152	27033
MN	Crow Wing County	46.491653	-94.070718	27035
MN	Dakota County	44.670893	-93.062481	27037
MN	Dodge County	44.020706	-92.869353	27039
MN	Douglas County	45.936835	-95.462155	27041
MN	Faribault County	43.676522	-93.947234	27043
MN	Fillmore County	43.679187	-92.093937	27045
MN	Freeborn County	43.674202	-93.350289	27047
MN	Goodhue County	44.406178	-92.716	27049
MN	Grant County	45.930743	-96.010699	27051
MN	Hennepin County	45.006121	-93.475228	27053
MN	Houston County	43.66699	-91.501556	27055
MN	Hubbard County	47.095551	-94.91329	27057
MN	Isanti County	45.562431	-93.296339	27059
MN	Itasca County	47.490817	-93.611102	27061
MN	Jackson County	43.671111	-95.149731	27063
MN	Kanabec County	45.94776	-93.297788	27065
MN	Kandiyohi County	45.152714	-95.004981	27067
MN	Kittson County	48.77604	-96.780349	27069
MN	Koochiching County	48.245374	-93.782896	27071
MN	Lac qui Parle County	44.999826	-96.176851	27073
MN	Lake County	47.517111	-91.411704	27075
MN	Lake of the Woods County	48.7681	-94.904633	27077
MN	Le Sueur County	44.373421	-93.730106	27079
MN	Lincoln County	44.408238	-96.272032	27081
MN	Lyon County	44.409195	-95.847268	27083
MN	McLeod County	44.821657	-94.272323	27085
MN	Mahnomen County	47.328387	-95.811089	27087
MN	Marshall County	48.362728	-96.357761	27089
MN	Martin County	43.677173	-94.547096	27091
MN	Meeker County	45.123155	-94.527346	27093
MN	Mille Lacs County	45.929266	-93.632748	27095
MN	Morrison County	46.020484	-94.266619	27097
MN	Mower County	43.666249	-92.759514	27099
MN	Murray County	44.015594	-95.761581	27101
MN	Nicollet County	44.35882	-94.245684	27103
MN	Nobles County	43.677686	-95.763132	27105
MN	Norman County	47.329453	-96.463776	27107
MN	Olmsted County	43.9995	-92.410096	27109
MN	Otter Tail County	46.405727	-95.714581	27111
MN	Pennington County	48.069247	-96.037725	27113
MN	Pine County	46.10094	-92.763094	27115
MN	Pipestone County	44.015361	-96.257015	27117
MN	Polk County	47.774254	-96.400027	27119
MN	Pope County	45.589623	-95.446705	27121
MN	Ramsey County	45.015204	-93.099965	27123
MN	Red Lake County	47.865487	-96.08718	27125
MN	Redwood County	44.403536	-95.254241	27127
MN	Renville County	44.723697	-94.955617	27129
MN	Rice County	44.350775	-93.298513	27131
MN	Rock County	43.669587	-96.263238	27133
MN	Roseau County	48.761068	-95.821504	27135
MN	St. Louis County	47.578635	-92.514585	27137
MN	Scott County	44.651811	-93.533733	27139
MN	Sherburne County	45.453166	-93.769164	27141
MN	Sibley County	44.575734	-94.230123	27143
MN	Stearns County	45.555235	-94.610482	27145
MN	Steele County	44.015261	-93.220453	27147
MN	Stevens County	45.593461	-95.992315	27149
MN	Swift County	45.27581	-95.690124	27151
MN	Todd County	46.066569	-94.900576	27153
MN	Traverse County	45.769935	-96.474832	27155
MN	Wabasha County	44.289634	-92.233454	27157
MN	Wadena County	46.586986	-94.988608	27159
MN	Waseca County	44.01846	-93.589844	27161
MN	Washington County	45.037929	-92.890117	27163
MN	Watonwan County	43.978109	-94.613798	27165
MN	Wilkin County	46.362335	-96.476657	27167
MN	Winona County	43.981353	-91.777044	27169
MN	Wright County	45.175091	-93.966396	27171
MN	Yellow Medicine County	44.715736	-95.862756	27173
MS	Adams County	31.486224	-91.351797	28001
MS	Alcorn County	34.886569	-88.581109	28003
MS	Amite County	31.203933	-90.795542	28005
MS	Attala County	33.090468	-89.588622	28007
MS	Benton County	34.809593	-89.200213	28009
MS	Bolivar County	33.799139	-90.88412	28011
MS	Calhoun County	33.936634	-89.337114	28013
MS	Carroll County	33.440795	-89.918887	28015
MS	Chickasaw County	33.933277	-88.947558	28017
MS	Choctaw County	33.345964	-89.251332	28019
MS	Claiborne County	31.97281	-90.915424	28021
MS	Clarke County	32.045374	-88.687976	28023
MS	Clay County	33.65967	-88.782468	28025
MS	Coahoma County	34.230316	-90.60401	28027
MS	Copiah County	31.866915	-90.448758	28029
MS	Covington County	31.633331	-89.548897	28031
MS	DeSoto County	34.874922	-89.991211	28033
MS	Forrest County	31.18858	-89.259447	28035
MS	Franklin County	31.477773	-90.895457	28037
MS	George County	30.855431	-88.642268	28039
MS	Greene County	31.212845	-88.634811	28041
MS	Grenada County	33.770031	-89.80274	28043
MS	Hancock County	30.391641	-89.482791	28045
MS	Harrison County	30.416536	-89.083376	28047
MS	Hinds County	32.267788	-90.466017	28049
MS	Holmes County	33.125942	-90.091197	28051
MS	Humphreys County	33.130996	-90.523421	28053
MS	Issaquena County	32.755539	-91.003535	28055
MS	Itawamba County	34.281075	-88.363127	28057
MS	Jackson County	30.456005	-88.625101	28059
MS	Jasper County	32.016748	-89.119176	28061
MS	Jefferson County	31.733633	-91.043878	28063
MS	Jefferson Davis County	31.564808	-89.827086	28065
MS	Jones County	31.616601	-89.168532	28067
MS	Kemper County	32.750136	-88.625631	28069
MS	Lafayette County	34.353078	-89.485385	28071
MS	Lamar County	31.197586	-89.506369	28073
MS	Lauderdale County	32.404017	-88.660451	28075
MS	Lawrence County	31.550009	-90.10753	28077
MS	Leake County	32.76063	-89.52225	28079
MS	Lee County	34.29237	-88.682439	28081
MS	Leflore County	33.54979	-90.294934	28083
MS	Lincoln County	31.535216	-90.453566	28085
MS	Lowndes County	33.471424	-88.439723	28087
MS	Madison County	32.63437	-90.03416	28089
MS	Marion County	31.23151	-89.822307	28091
MS	Marshall County	34.76619	-89.504231	28093
MS	Monroe County	33.89003	-88.485038	28095
MS	Montgomery County	33.500714	-89.639625	28097
MS	Neshoba County	32.752518	-89.119274	28099
MS	Newton County	32.40197	-89.118412	28101
MS	Noxubee County	33.106606	-88.566152	28103
MS	Oktibbeha County	33.422313	-88.876151	28105
MS	Panola County	34.365205	-89.963065	28107
MS	Pearl River County	30.774793	-89.586904	28109
MS	Perry County	31.169307	-88.988755	28111
MS	Pike County	31.177516	-90.397725	28113
MS	Pontotoc County	34.227081	-89.037239	28115
MS	Prentiss County	34.620566	-88.522184	28117
MS	Quitman County	34.252833	-90.290171	28119
MS	Rankin County	32.267123	-89.946063	28121
MS	Scott County	32.411959	-89.533486	28123
MS	Sharkey County	32.892395	-90.827613	28125
MS	Simpson County	31.902505	-89.917709	28127
MS	Smith County	32.019029	-89.494876	28129
MS	Stone County	30.790184	-89.112297	28131
MS	Sunflower County	33.605529	-90.59509	28133
MS	Tallahatchie County	33.954529	-90.172243	28135
MS	Tate County	34.649553	-89.943105	28137
MS	Tippah County	34.763618	-88.918819	28139
MS	Tishomingo County	34.738835	-88.234827	28141
MS	Tunica County	34.652201	-90.37177	28143
MS	Union County	34.489533	-89.002339	28145
MS	Walthall County	31.164492	-90.103431	28147
MS	Warren County	32.356095	-90.852384	28149
MS	Washington County	33.273174	-90.944446	28151
MS	Wayne County	31.642503	-88.678214	28153
MS	Webster County	33.612061	-89.283961	28155
MS	Wilkinson County	31.161091	-91.324617	28157
MS	Winston County	33.078724	-89.037391	28159
MS	Yalobusha County	34.030666	-89.703807	28161
MS	Yazoo County	32.765675	-90.387928	28163
MO	Adair County	40.190666	-92.603592	29001
MO	Andrew County	39.988863	-94.803551	29003
MO	Atchison County	40.431846	-95.437555	29005
MO	Audrain County	39.214481	-91.843418	29007
MO	Barry County	36.699376	-93.834334	29009
MO	Barton County	37.500799	-94.344089	29011
MO	Bates County	38.257217	-94.339246	29013
MO	Benton County	38.301036	-93.287942	29015
MO	Bollinger County	37.318427	-90.024645	29017
MO	Boone County	38.989861	-92.310202	29019
MO	Buchanan County	39.660369	-94.808173	29021
MO	Butler County	36.71518	-90.40313	29023
MO	Caldwell County	39.658998	-93.979179	29025
MO	Callaway County	38.835547	-91.923446	29027
MO	Camden County	38.026504	-92.765328	29029
MO	Cape Girardeau County	37.384141	-89.685658	29031
MO	Carroll County	39.427375	-93.500227	29033
MO	Carter County	36.944858	-90.945705	29035
MO	Cass County	38.646474	-94.354547	29037
MO	Cedar County	37.733655	-93.850014	29039
MO	Chariton County	39.517968	-92.96162	29041
MO	Christian County	36.969739	-93.187614	29043
MO	Clark County	40.407275	-91.729472	29045
MO	Clay County	39.315551	-94.421502	29047
MO	Clinton County	39.608723	-94.395803	29049
MO	Cole County	38.503233	-92.280027	29051
MO	Cooper County	38.847093	-92.810069	29053
MO	Crawford County	37.966559	-91.313936	29055
MO	Dade County	37.43235	-93.854878	29057
MO	Dallas County	37.683583	-93.033815	29059
MO	Daviess County	39.962839	-93.970053	29061
MO	DeKalb County	39.894665	-94.40719	29063
MO	Dent County	37.603072	-91.489717	29065
MO	Douglas County	36.946517	-92.515892	29067
MO	Dunklin County	36.153025	-90.062254	29069
MO	Franklin County	38.413003	-91.072832	29071
MO	Gasconade County	38.441183	-91.50578	29073
MO	Gentry County	40.208127	-94.405321	29075
MO	Greene County	37.258196	-93.340641	29077
MO	Grundy County	40.112541	-93.565054	29079
MO	Harrison County	40.34562	-93.992582	29081
MO	Henry County	38.386491	-93.792628	29083
MO	Hickory County	37.93691	-93.322988	29085
MO	Holt County	40.095724	-95.219072	29087
MO	Howard County	39.143365	-92.695926	29089
MO	Howell County	36.774369	-91.887368	29091
MO	Iron County	37.625971	-90.699587	29093
MO	Jackson County	39.005364	-94.343211	29095
MO	Jasper County	37.205197	-94.337259	29097
MO	Jefferson County	38.25763	-90.543681	29099
MO	Johnson County	38.741528	-93.811863	29101
MO	Knox County	40.136856	-92.146835	29103
MO	Laclede County	37.659698	-92.594843	29105
MO	Lafayette County	39.068705	-93.802639	29107
MO	Lawrence County	37.106611	-93.830542	29109
MO	Lewis County	40.084559	-91.728803	29111
MO	Lincoln County	39.062255	-90.962916	29113
MO	Linn County	39.86444	-93.108019	29115
MO	Livingston County	39.778587	-93.548201	29117
MO	McDonald County	36.627955	-94.343716	29119
MO	Macon County	39.829795	-92.56434	29121
MO	Madison County	37.474481	-90.343413	29123
MO	Maries County	38.162615	-91.923601	29125
MO	Marion County	39.807538	-91.635379	29127
MO	Mercer County	40.421413	-93.567631	29129
MO	Miller County	38.21668	-92.429876	29131
MO	Mississippi County	36.826264	-89.295929	29133
MO	Moniteau County	38.633037	-92.583642	29135
MO	Monroe County	39.49827	-92.006458	29137
MO	Montgomery County	38.935184	-91.465427	29139
MO	Morgan County	38.420806	-92.874835	29141
MO	New Madrid County	36.594261	-89.655948	29143
MO	Newton County	36.908371	-94.335034	29145
MO	Nodaway County	40.361136	-94.883146	29147
MO	Oregon County	36.68531	-91.401827	29149
MO	Osage County	38.464253	-91.859504	29151
MO	Ozark County	36.64959	-92.458549	29153
MO	Pemiscot County	36.209916	-89.785942	29155
MO	Perry County	37.71113	-89.802125	29157
MO	Pettis County	38.727388	-93.28519	29159
MO	Phelps County	37.866326	-91.790349	29161
MO	Pike County	39.339959	-91.171607	29163
MO	Platte County	39.37869	-94.761476	29165
MO	Polk County	37.616761	-93.400817	29167
MO	Pulaski County	37.824835	-92.207022	29169
MO	Putnam County	40.478606	-93.014531	29171
MO	Ralls County	39.553455	-91.524787	29173
MO	Randolph County	39.439249	-92.492959	29175
MO	Ray County	39.308401	-93.995746	29177
MO	Reynolds County	37.366464	-90.972282	29179
MO	Ripley County	36.65017	-90.874834	29181
MO	St. Charles County	38.781102	-90.674915	29183
MO	St. Clair County	38.04223	-93.77656	29185
MO	Ste. Genevieve County	37.885845	-90.161531	29186
MO	St. Francois County	37.810707	-90.473868	29187
MO	St. Louis County	38.640688	-90.446073	29189
MO	Saline County	39.13584	-93.204164	29195
MO	Schuyler County	40.469361	-92.519016	29197
MO	Scotland County	40.447686	-92.142824	29199
MO	Scott County	37.047793	-89.568098	29201
MO	Shannon County	37.152498	-91.391328	29203
MO	Shelby County	39.797531	-92.088719	29205
MO	Stoddard County	36.851557	-89.947481	29207
MO	Stone County	36.745822	-93.457842	29209
MO	Sullivan County	40.209587	-93.109783	29211
MO	Taney County	36.649827	-93.042819	29213
MO	Texas County	37.314257	-91.964478	29215
MO	Vernon County	37.850196	-94.341597	29217
MO	Warren County	38.761902	-91.159306	29219
MO	Washington County	37.942611	-90.897018	29221
MO	Wayne County	37.111074	-90.453931	29223
MO	Webster County	37.280804	-92.87608	29225
MO	Worth County	40.480499	-94.419198	29227
MO	Wright County	37.267633	-92.479989	29229
MO	St. Louis city	38.635699	-90.244582	29510
MT	Beaverhead County	45.133863	-112.892869	30001
MT	Big Horn County	45.407868	-107.518162	30003
MT	Blaine County	48.428282	-108.967648	30005
MT	Broadwater County	46.329849	-111.497873	30007
MT	Carbon County	45.224468	-109.028554	30009
MT	Carter County	45.516825	-104.515324	30011
MT	Cascade County	47.316575	-111.350262	30013
MT	Chouteau County	47.886834	-110.4362	30015
MT	Custer County	46.261414	-105.550352	30017
MT	Daniels County	48.794429	-105.541739	30019
MT	Dawson County	47.26613	-104.898271	30021
MT	Deer Lodge County	46.094672	-113.141624	30023
MT	Fallon County	46.318184	-104.405718	30025
MT	Fergus County	47.221816	-109.232956	30027
MT	Flathead County	48.295422	-114.052059	30029
MT	Gallatin County	45.518054	-111.163921	30031
MT	Garfield County	47.267184	-106.995991	30033
MT	Glacier County	48.705671	-112.990502	30035
MT	Golden Valley County	46.380624	-109.174586	30037
MT	Granite County	46.395955	-113.427356	30039
MT	Hill County	48.631959	-110.106321	30041
MT	Jefferson County	46.124232	-112.059428	30043
MT	Judith Basin County	47.032558	-110.30532	30045
MT	Lake County	47.642901	-114.083687	30047
MT	Lewis and Clark County	47.122105	-112.38289	30049
MT	Liberty County	48.559654	-111.036924	30051
MT	Lincoln County	48.552385	-115.463185	30053
MT	McCone County	47.629628	-105.757222	30055
MT	Madison County	45.32529	-111.913791	30057
MT	Meagher County	46.5857	-110.92174	30059
MT	Mineral County	47.129687	-115.085385	30061
MT	Missoula County	47.027263	-113.892691	30063
MT	Musselshell County	46.505281	-108.439763	30065
MT	Park County	45.463081	-110.53493	30067
MT	Petroleum County	47.141917	-108.226575	30069
MT	Phillips County	48.250143	-107.928897	30071
MT	Pondera County	48.228604	-112.220761	30073
MT	Powder River County	45.408926	-105.555344	30075
MT	Powell County	46.844225	-112.9311	30077
MT	Prairie County	46.812388	-105.503938	30079
MT	Ravalli County	46.077744	-114.105795	30081
MT	Richland County	47.785633	-104.563408	30083
MT	Roosevelt County	48.282747	-104.99517	30085
MT	Rosebud County	46.173206	-106.666792	30087
MT	Sanders County	47.756497	-115.180306	30089
MT	Sheridan County	48.705587	-104.533916	30091
MT	Silver Bow County	45.896232	-112.660071	30093
MT	Stillwater County	45.658545	-109.381576	30095
MT	Sweet Grass County	45.811292	-109.944796	30097
MT	Teton County	47.819035	-112.281725	30099
MT	Toole County	48.645125	-111.733472	30101
MT	Treasure County	46.227113	-107.275296	30103
MT	Valley County	48.34985	-106.670424	30105
MT	Wheatland County	46.496967	-109.857684	30107
MT	Wibaux County	46.962966	-104.274518	30109
MT	Yellowstone County	45.936987	-108.276656	30111
NE	Adams County	40.520632	-98.500044	31001
NE	Antelope County	42.183225	-98.058037	31003
NE	Arthur County	41.57193	-101.695917	31005
NE	Banner County	41.53975	-103.726263	31007
NE	Blaine County	41.931945	-99.996407	31009
NE	Boone County	41.703934	-98.070476	31011
NE	Box Butte County	42.21038	-103.081779	31013
NE	Boyd County	42.894448	-98.773022	31015
NE	Brown County	42.359562	-99.92392	31017
NE	Buffalo County	40.855265	-99.074984	31019
NE	Burt County	41.854179	-96.337746	31021
NE	Butler County	41.226054	-97.132003	31023
NE	Cass County	40.909878	-96.140609	31025
NE	Cedar County	42.60456	-97.25687	31027
NE	Chase County	40.53039	-101.694192	31029
NE	Cherry County	42.571323	-101.047653	31031
NE	Cheyenne County	41.214236	-103.011929	31033
NE	Clay County	40.523669	-98.050858	31035
NE	Colfax County	41.57496	-97.088945	31037
NE	Cuming County	41.915865	-96.788517	31039
NE	Custer County	41.393893	-99.726866	31041
NE	Dakota County	42.391624	-96.561327	31043
NE	Dawes County	42.713038	-103.135436	31045
NE	Dawson County	40.86784	-99.815583	31047
NE	Deuel County	41.111903	-102.332609	31049
NE	Dixon County	42.485086	-96.855784	31051
NE	Dodge County	41.577008	-96.645852	31053
NE	Douglas County	41.297091	-96.154066	31055
NE	Dundy County	40.180165	-101.681133	31057
NE	Fillmore County	40.52504	-97.596705	31059
NE	Franklin County	40.183203	-98.96208	31061
NE	Frontier County	40.530947	-100.406683	31063
NE	Furnas County	40.192252	-99.908637	31065
NE	Gage County	40.255234	-96.683453	31067
NE	Garden County	41.633364	-102.302985	31069
NE	Garfield County	41.906912	-98.951283	31071
NE	Gosper County	40.509095	-99.823206	31073
NE	Grant County	41.913957	-101.755965	31075
NE	Greeley County	41.567563	-98.530567	31077
NE	Hall County	40.866027	-98.502664	31079
NE	Hamilton County	40.872817	-98.022329	31081
NE	Harlan County	40.178766	-99.403418	31083
NE	Hayes County	40.537234	-101.047963	31085
NE	Hitchcock County	40.176896	-101.044217	31087
NE	Holt County	42.459287	-98.784766	31089
NE	Hooker County	41.920317	-101.117324	31091
NE	Howard County	41.216851	-98.513342	31093
NE	Jefferson County	40.175736	-97.143103	31095
NE	Johnson County	40.394955	-96.265264	31097
NE	Kearney County	40.50912	-98.947602	31099
NE	Keith County	41.194245	-101.644449	31101
NE	Keya Paha County	42.87548	-99.718351	31103
NE	Kimball County	41.199274	-103.703153	31105
NE	Knox County	42.634404	-97.891349	31107
NE	Lancaster County	40.783547	-96.688658	31109
NE	Lincoln County	41.050322	-100.744481	31111
NE	Logan County	41.542155	-100.443665	31113
NE	Loup County	41.898204	-99.514525	31115
NE	McPherson County	41.648414	-101.120851	31117
NE	Madison County	41.909929	-97.606856	31119
NE	Merrick County	41.16979	-98.031057	31121
NE	Morrill County	41.732204	-102.990594	31123
NE	Nance County	41.402385	-97.991408	31125
NE	Nemaha County	40.387238	-95.852461	31127
NE	Nuckolls County	40.176492	-98.046842	31129
NE	Otoe County	40.637992	-96.131027	31131
NE	Pawnee County	40.137797	-96.245214	31133
NE	Perkins County	40.857624	-101.62747	31135
NE	Phelps County	40.516365	-99.406557	31137
NE	Pierce County	42.271413	-97.610992	31139
NE	Platte County	41.576866	-97.513467	31141
NE	Polk County	41.187925	-97.570663	31143
NE	Red Willow County	40.16942	-100.468576	31145
NE	Richardson County	40.123743	-95.718603	31147
NE	Rock County	42.394749	-99.420851	31149
NE	Saline County	40.516802	-97.131755	31151
NE	Sarpy County	41.115064	-96.109125	31153
NE	Saunders County	41.222966	-96.642696	31155
NE	Scotts Bluff County	41.850506	-103.703021	31157
NE	Seward County	40.871944	-97.140383	31159
NE	Sheridan County	42.512289	-102.36828	31161
NE	Sherman County	41.218743	-98.972849	31163
NE	Sioux County	42.470668	-103.73217	31165
NE	Stanton County	41.905045	-97.177109	31167
NE	Thayer County	40.17342	-97.596258	31169
NE	Thomas County	41.85573	-100.524703	31171
NE	Thurston County	42.154061	-96.533943	31173
NE	Valley County	41.564094	-98.983484	31175
NE	Washington County	41.533973	-96.224577	31177
NE	Wayne County	42.210746	-97.126243	31179
NE	Webster County	40.180646	-98.49859	31181
NE	Wheeler County	41.922575	-98.520853	31183
NE	York County	40.873056	-97.596742	31185
NV	Churchill County	39.53771	-118.264166	32001
NV	Clark County	36.21413	-115.014398	32003
NV	Douglas County	38.905129	-119.609019	32005
NV	Elko County	41.141133	-115.351424	32007
NV	Esmeralda County	37.778966	-117.632382	32009
NV	Eureka County	39.977788	-116.272208	32011
NV	Humboldt County	41.407914	-118.127591	32013
NV	Lander County	39.90021	-117.04724	32015
NV	Lincoln County	37.634605	-114.863037	32017
NV	Lyon County	39.022213	-119.197425	32019
NV	Mineral County	38.516647	-118.416279	32021
NV	Nye County	37.965864	-116.459011	32023
NV	Pershing County	40.439639	-118.409477	32027
NV	Storey County	39.438385	-119.524646	32029
NV	Washoe County	40.73132	-119.663269	32031
NV	White Pine County	39.418176	-114.900565	32033
NV	Carson City	39.15306	-119.747368	32510
NH	Belknap County	43.519109	-71.425366	33001
NH	Carroll County	43.867774	-71.20156	33003
NH	Cheshire County	42.92546	-72.248183	33005
NH	Coos County	44.652548	-71.289431	33007
NH	Grafton County	43.926439	-71.842424	33009
NH	Hillsborough County	42.911532	-71.723055	33011
NH	Merrimack County	43.299579	-71.680041	33013
NH	Rockingham County	42.988664	-71.09908	33015
NH	Strafford County	43.293272	-71.035589	33017
NH	Sullivan County	43.361188	-72.222084	33019
NJ	Atlantic County	39.469355	-74.633759	34001
NJ	Bergen County	40.959698	-74.074727	34003
NJ	Burlington County	39.875786	-74.663006	34005
NJ	Camden County	39.802407	-74.961249	34007
NJ	Cape May County	39.085841	-74.846354	34009
NJ	Cumberland County	39.328434	-75.121628	34011
NJ	Essex County	40.7874	-74.246292	34013
NJ	Gloucester County	39.722875	-75.145679	34015
NJ	Hudson County	40.731375	-74.078601	34017
NJ	Hunterdon County	40.565283	-74.911969	34019
NJ	Mercer County	40.282503	-74.703724	34021
NJ	Middlesex County	40.439621	-74.40743	34023
NJ	Monmouth County	40.287048	-74.152446	34025
NJ	Morris County	40.858896	-74.547292	34027
NJ	Ocean County	39.865669	-74.258864	34029
NJ	Passaic County	41.036655	-74.299408	34031
NJ	Salem County	39.573828	-75.357356	34033
NJ	Somerset County	40.565527	-74.619938	34035
NJ	Sussex County	41.137461	-74.691914	34037
